Caption;cluster;URL;type;mean_sscd;max_sscd;Index
32-inch x 80-inch Geometric Zinc Oval Lite 2-Panel White Steel Entry Door with Right Inswing;8;https://s7d2.scene7.com/is/image/homedepotcanada/p_1000807983.jpg?&;TM;0.0545905046164989;0.1422819793224334;606978709
3D Black & White Skull King Design Luggage Covers 007;8;https://cdn.shopify.com/s/files/1/0267/2263/1752/products/front_1_e0e4df23-162f-4554-9b7e-b1e1c80f459d_580x.jpg?v=1591235592;TM;0.0627673715353012;0.159418985247612;117077980
48-inch x 82-inch Aristocrat 3/4-Lite 2-Panel White Steel Entry Door with Sidelite and Brickmould;8;https://s7d2.scene7.com/is/image/homedepotcanada/p_1000703850.jpg;TM;0.1350260078907013;0.2680439352989197;869366046
Amazing Chesapeake Bay Retriever dog Print Car Seat Covers-Free Shipping;8;https://cdn.shopify.com/s/files/1/0018/9671/0210/products/front_1_72d6383c-1b18-47c2-9272-3cc2cfd7fd36_large.jpg?v=1571716690;TM;0.456630140542984;0.5427176356315613;124210205
Australian Cattle Dog Floral Print Car Seat Covers-Free Shipping;8;https://cdn.shopify.com/s/files/1/2198/9607/products/front_1_c3a99db7-483a-46d0-b477-5a9fef445080_large.jpg?v=1571714200;TM;0.4249873161315918;0.527689516544342;922457316
Australian Silky Terrier Print Car Seat Covers-Free Shipping;8;https://cdn.shopify.com/s/files/1/2530/6908/products/front_1_fee650d0-ed16-48cf-b993-26d3d183ad0b_large.jpg?v=1554737668;TM;0.4502286314964294;0.5286494493484497;253796659
Blackout eyelet curtain in collection Blackout, fabric: 269-99;8;https://cdn2.dekoria.com/image/isjpg/schema/18/1393/0/0/Blackout-eyelet-curtain.jpg;TM;;;1692393084
Cairn Terrier Print Car Seat Covers- Free Shipping;8;https://cdn.shopify.com/s/files/1/0016/9220/5115/products/front_1_843a7b06-2b7a-4f07-a39c-435eec8e02e9_large.jpg?v=1532434980;TM;0.3571670651435852;0.4213147759437561;56336454
Cornish Rex Cat Print Car Seat Covers-Free Shipping;8;https://cdn.shopify.com/s/files/1/2396/6563/products/front_1_027ec62b-5a75-48a7-8b4e-351065083f12_large.jpg?v=1555501755;TM;0.2755639553070068;0.3894163370132446;1746242421
Design Art Beautiful View of Paris Paris Eiffel Towerunder Red Sky Ultra Glossy Cityscape Circle Wall Art;8;https://s7d9.scene7.com/is/image/JCPenney/DP0104201818584016M;TM;0.5930431485176086;0.6261110305786133;781859091
Design Art Bright Pink Designs On Black Abstract Wall Art Canvas - 5 Panels;8;https://s7d9.scene7.com/is/image/JCPenney/DP1101201705375022M;TM;0.3632871210575104;0.585767388343811;1428000663
Design Art Dark Morning In Forest Panorama Landscape Canvas Art Print - 5 Panels;8;https://s7d9.scene7.com/is/image/JCPenney/DP1101201718125509M?$product_pdp$;TM;0.2615029215812683;0.396127700805664;1938095144
Design Art Light in Dense Fall Forest with Fog Ultra Vibrant Landscape Oversized Circle Wall Art;8;"https://s7d9.scene7.com/is/image/JCPenney/DP0129201806105870M?resmode=sharp2&amp;op_sharpen=1&amp;wid=100&amp;hei=100";TM;0.6128921508789062;0.6739711761474609;1208775630
Designart Beautiful Winter Panorama Large Landscape Canvas Art Print - 5 Panels;8;"https://s7d9.scene7.com/is/image/JCPenney/DP1101201718050456M?resmode=sharp2&amp;op_sharpen=1&amp;wid=550&amp;hei=550";TM;0.3108536601066589;0.4880941212177276;760752946
Designart Blue Fractal Abstract Illustration Abstract Canvas Wall Art - 7 Panels;8;https://s7d9.scene7.com/is/image/JCPenney/DP1101201705204673M;TM;0.4614028036594391;0.6100441217422485;1187484058
Designart Blue Fractal Sky With Blur Stars Abstract Canvas Art Print - 6 Panels;8;"https://s7d9.scene7.com/is/image/JCPenney/DP1108201717321387M?resmode=sharp2&amp;op_sharpen=1&amp;wid=550&amp;hei=550";TM;0.4113114476203918;0.6410711407661438;333515272
Designart Blue Glowing Bubbles Time ContemporaryWall Art Canvas - 5 Panels;8;https://s7d9.scene7.com/is/image/JCPenney/DP1108201717195684M;TM;0.3402243256568908;0.531670868396759;1511255080
