Caption;cluster;URL;type;mean_sscd;max_sscd;Index
Shaw Floors Simply The Best Of Course We Can III 12′ Sepia 00105_E9425;0;https://mm-media-res.cloudinary.com/image/fetch/h_222,w_222,c_limit/https://mmllc-images.s3.amazonaws.com/shaw/e9425_00105_main.jpg;TM;0.0190213751047849;0.0606035664677619;157163555
Shaw Floors Simply The Best Within Reach III Grey Fox 00504_5E261;0;https://mm-media-res.cloudinary.com/image/fetch/h_1000,w_1600,c_limit/https://mmllc-images.s3.amazonaws.com/shaw/00504_5e261_20130408_livingroom_2_square.jpg;TM;0.1121981516480445;0.1526485383510589;1254838641
Shaw Floors Simply The Best Without Limits II Net Sandbank 00103_5E508;0;https://mm-media-res.cloudinary.com/image/fetch/h_1000,w_1600,c_limit/https://mmllc-images.s3.amazonaws.com/shaw/00103_5e508_20160222_livingroom_3_square.jpg;VM;0.1530461013317108;0.7018970251083374;445306542
Shaw Floors Sorin I Antique Pin 00571_FQ411;0;https://mm-media-res.cloudinary.com/image/fetch/h_222,w_222,c_limit/https://mmllc-images.s3.amazonaws.com/shaw/fq411_00571_main.jpg;TM;0.0105681121349334;0.064036913216114;1469898459
Shaw Floors Town Creek III Sea Mist 00400_52S32;0;https://mm-media-res.cloudinary.com/image/fetch/h_1000,w_1600,c_limit/https://mmllc-images.s3.amazonaws.com/shaw/00400_52s32_20160222_livingroom_2_square.jpg;TM;0.0666312575340271;0.1247974410653114;1361044067
Shaw Floors Value Collections Explore With Me Twist Net Wave Pool 00410_E0849;0;https://mm-media-res.cloudinary.com/image/fetch/h_1000,w_1600,c_limit/https://mmllc-images.s3.amazonaws.com/shaw/00410_e0849_20160222_livingroom_3_square.jpg;TM;0.1415876448154449;0.6576420068740845;1104526415
Shaw Floors Value Collections Fyc Tt II Net Dinner With Friends (t) 732T_5E022;0;https://mm-media-res.cloudinary.com/image/fetch/h_1000,w_1600,c_limit/https://mmllc-images.s3.amazonaws.com/shaw/732t_5e022_20160222_livingroom_1_square.jpg;TM;0.0805344432592392;0.1297580599784851;1940140957
Shaw Floors Value Collections Passageway 2 12 Camel 00204_E9153;0;https://mm-media-res.cloudinary.com/image/fetch/h_222,w_222,c_limit/https://mmllc-images.s3.amazonaws.com/shaw/e9153_00204_main.jpg;TM;0.0521837957203388;0.0839585214853286;411641696
Shaw Floors Value Collections That's Right Net Sedona 00708_E0925;0;https://mm-media-res.cloudinary.com/image/fetch/h_1000,w_1600,c_limit/https://mmllc-images.s3.amazonaws.com/shaw/00708_e0925_20150508_stair_runner_square.jpg;VM;0.1117643490433693;0.7597780227661133;267470956
Shaw Floors All Star Weekend I 15′ Castaway 00400_E0141;0;https://mm-media-res.cloudinary.com/image/fetch/h_1000,w_1600,c_limit/https://mmllc-images.s3.amazonaws.com/shaw/00400_E0141_20130523_BEDROOM_2_SQUARE.jpg;TM;0.0681161805987358;0.1038259416818618;415776254
