Caption;cluster;URL;type;mean_sscd;max_sscd;Index
25 Timeless <i>Golden Girls</i> Memes and Quotables;11;http://cdn.pastemagazine.com/www/articles/GOLDEN-GIRLS-memes-square.jpg?635764229893426243;VM;0.8550254702568054;0.8729226589202881;100589878
35 Possible Titles for the <i>Mrs. Doubtfire</i> Sequel;11;http://cdn.pastemagazine.com/www/articles/Doubtfire_Lead.jpg?635333416831236547;VM;0.9310015439987184;0.9355071187019348;383937662
<em>Bloodborne</em> Video: Sony Explains the Game's Procedurally Generated Dungeons;11;http://cdn.pastemagazine.com/www/articles/bloodborne%20video%20square.jpg?635583536800758827;TM;0.6420044302940369;0.679360032081604;1403002379
<em>South Park: The Stick of Truth</em> Review (Multi-Platform);11;http://cdn.pastemagazine.com/www/articles/south%20park%20stick%20of%20truth%20square.jpg?635299191297936569;VM;0.8453534841537476;0.8709957599639893;603108831
<i>Breaking Bad</i> Fans Get a Chance to Call Saul with Albuquerque Billboard;11;http://cdn.pastemagazine.com/www/articles/Saul%20LEAD.jpg?635417922811441021;VM;0.9068430662155152;0.9113706350326538;269481798
<i>Dreamfall Chapters: The Longest Journey</i> Will Be A PlayStation 4 Exclusive;11;http://cdn.pastemagazine.com/www/articles/Dreamfall_screen06.jpg?635449662756555804;TM;0.5582314133644104;0.5868027210235596;1495193291
<i>Fez</i> Creator Phil Fish and Polytron Corporation Hacked, Doxxed;11;http://cdn.pastemagazine.com/www/articles/2014/08/22/fez.jpg?635452654072273146;TM;0.6056687235832214;0.6264411211013794;221118480
<i>I Am Chris Farley</i> Documentary Releases First Trailer;11;http://cdn.pastemagazine.com/www/articles/chrisfarley_lead.jpg?635714111027175372;VM;0.8738852739334106;0.8862900733947754;1023892317
<i>It's Always Sunny</i> Gang Will Turn Your Life Around with Self-Help Book;11;http://cdn.pastemagazine.com/www/articles/alwasysunnylead2.jpg?635422317317512078;VM;0.9269472360610962;0.9299671053886414;1289448237
<i>The Colbert Report</i> Gets End Date;11;http://cdn.pastemagazine.com/www/articles/colbert%20lead.jpg?635503564873842776;VM;0.9094403982162476;0.9240458607673644;946603119
<i>The Long Dark</i> Gets First Trailer, Steam Early Access;11;http://cdn.pastemagazine.com/www/articles/environments6b.jpg?635416719434176619;VM;0.7049247026443481;0.7168219089508057;1181537244
