Caption;cluster;URL;type;mean_sscd;max_sscd;Index
Annabel Green Area Rug by Bungalow Rose;1;https://secure.img1-ag.wfcdn.com/im/30045944/resize-h600-w600%5Ecompr-r85/4118/41180142/annabel-green-area-rug.jpg;TM;0.1165927499532699;0.2366001605987548;838602331
Anzell Blue/Gray Area Rug by Andover Mills;1;https://secure.img1-ag.wfcdn.com/im/91178025/resize-h600-w600%5Ecompr-r85/5408/54088980/anzell-blue/gray-area-rug.jpg;TM;0.0032643913291394;0.0368266887962818;797395818
Brickhill Ivory Area Rug by Andover Mills;1;https://secure.img1-ag.wfcdn.com/im/74026626/resize-h600-w600%5Ecompr-r85/2718/27184045/brickhill-ivory-area-rug.jpg;TM;0.0642758756875991;0.1209944263100624;558217048
Chelmsford Brown Area Rug by Andover Mills;1;https://secure.img1-ag.wfcdn.com/im/74626852/resize-h600-w600%5Ecompr-r85/6005/60056918/chelmsford-brown-area-rug.jpg;TM;0.1031189188361167;0.1141712591052055;1013415888
Duhon Gray/Ivory Area Rug by Mercury Row;1;https://secure.img1-ag.wfcdn.com/im/74803120/resize-h600-w600%5Ecompr-r85/2624/26246845/duhon-gray/ivory-area-rug.jpg;TM;0.0311823636293411;0.0454675778746604;1212638143
Ethelyn Lilah Area Rug by Andover Mills;1;https://secure.img1-ag.wfcdn.com/im/29542420/resize-h600-w600%5Ecompr-r85/4004/40047470/ethelyn-lilah-area-rug.jpg;TM;0.0185941942036151;0.0771243944764137;1829952035
Eugenia Brown Area Rug by Andover Mills;1;https://secure.img1-ag.wfcdn.com/im/93160413/resize-h600-w600%5Ecompr-r85/5673/56738874/eugenia-brown-area-rug.jpg;VM;0.6126033663749695;0.7360337376594543;1738566173
Falmouth Navy Blue Area Rug by Andover Mills;1;https://secure.img1-ag.wfcdn.com/im/76234895/resize-h600-w600%5Ecompr-r85/5676/56767528/falmouth-navy-blue-area-rug.jpg;VM;0.7773346900939941;0.8496038913726807;1177758833
Grieve Cream/Navy Area Rug by Bungalow Rose;1;https://secure.img1-ag.wfcdn.com/im/13414873/resize-h600-w600%5Ecompr-r85/5738/57387164/grieve-cream/navy-area-rug.jpg;TM;0.2993788123130798;0.6430788040161133;893610668
Hegwood Gray Area Rug by Andover Mills;1;https://secure.img1-ag.wfcdn.com/im/50342778/resize-h600-w600%5Ecompr-r85/4633/46333475/hegwood-gray-area-rug.jpg;TM;0.0805426016449928;0.0995425879955291;1709716310
Lilah Dark Gray Area Rug by Andover Mills;1;https://secure.img1-ag.wfcdn.com/im/95850987/resize-h600-w600%5Ecompr-r85/4004/40044538/lilah-dark-gray-area-rug.jpg;TM;0.0057349586859345;0.1130188107490539;450797342
Lilah Gray Area Rug By Andover Mills.;1;https://secure.img1-ag.wfcdn.com/im/13794351/resize-h600-w600%5Ecompr-r85/5674/56746866/lilah-gray-area-rug.jpg;VM;0.6957615613937378;0.8080991506576538;810053635
